Cell	Exp
10158	107.06638115631692
10165	393.13327217926883
10173	88.261253309797
10186	133.26226012793177
10194	149.32616567738083
10209	71.70000717000072
10212	46.309159951838474
10244	84.35970980259827
10261	39.96483094876508
10264	233.86342376052386
10271	216.02937999567942
10279	31.84611955033279
10280	235.01762632197415
10288	193.23671497584542
10297	291.20559114735005
10307	208.33333333333334
10317	126.27857052658165
10326	81.95377806916899
10328	137.76002204160352
10333	94.87666034155598
10338	112.1201928467317
10348	707.4637424831977
10351	77.63372408974459
10401	213.87324445711843
10402	77.06535141800246
10406	45.378227526432816
10416	86.82816705739342
10423	196.0399921584003
10446	145.70887367040652
10449	190.17914875813017
10454	151.5151515151515
10459	48.27885868778062
10467	175.4693805930865
10478	77.3814129846011
10492	56.2429696287964
10494	128.0901754835404
10500	205.12820512820514
10503	187.6172607879925
10512	228.36263987211692
10513	277.1618625277162
10522	264.6202699126753
10529	149.7678598172832
10547	55.063047189031444
10552	70.0280112044818
10564	88.05142203046579
10567	297.97377830750895
10579	235.0452462098954
10583	92.27646027498385
10584	92.76007606326237
10597	220.9456473707468
10603	63.97952655150352
10619	107.1007818357074
10622	63.34726973267452
10625	53.85029617662897
10630	340.3096818104475
10632	151.24016938898973
10633	71.65376898824879
10634	145.5815984859514
10638	35.824317546750734
10644	77.1962328238382
10663	484.027105517909
10669	322.7888960619755
10671	243.24981756263682
10673	67.18172657037286
10676	90.29345372460497
10677	62.758880381573995
10681	114.94252873563218
10682	122.51899044351875
10687	91.95402298850574
10712	236.23907394283015
10725	97.23842862699338
10727	45.816915605241455
10730	333.11125916055965
10731	117.04119850187266
10744	38.71916986099818
10750	102.64832683227263
10757	173.67141368530739
10761	142.9592566118656
10762	387.5968992248062
10770	58.906691800188504
10771	214.3163309044149
10786	122.66176019625881
10787	121.43290831815422
10794	85.76329331046313
10800	97.78675967274032
10830	59.442430006538665
10842	123.8850346878097
10861	120.99213551119178
10866	61.7684301553476
10870	234.7417840375587
10878	88.8336146397797
10886	130.53126223730584
10893	207.2538860103627
10894	100.6137438374082
10897	73.67025195226168
10900	142.40956992309884
10901	253.613999492772
10925	109.66716016888742
10926	89.57362952346828
10930	229.30520522815868
10934	252.14321734745334
10968	171.6148961729878
10977	91.6590284142988
11000	55.21811154058531
11001	370.8511032820323
11004	193.16206297083252
11006	196.7729240456513
11010	180.27762754642148
11021	75.32956685499059
11023	183.8235294117647
11027	61.934844543540194
11032	493.9665514078047
11033	241.48756339048538
11036	84.92569002123142
11041	60.6354596167839
11046	236.68639053254438
11060	175.16202487300754
11065	51.04645227156713
11082	103.47682119205298
11091	143.8228102977132
11092	70.65140596297866
11096	203.79050336254332
11104	196.0015680125441
11114	128.2791353986274
11123	147.10208884966167
11124	92.7213722763097
11136	85.31695247845747
11138	94.6073793755913
11153	112.76499774470004
11157	154.63120457708365
11165	180.4402742692169
11171	194.32568985619898
11206	53.118028258791036
11208	299.1325157044571
11212	139.14011409489356
11215	113.32086803784917
11230	135.7588922074396
11231	347.88658897199514
11233	188.35938971557732
11242	215.47080370609783
11244	80.78849571820973
11251	79.63051441312311
11257	169.31933626820182
11262	126.21481761958854
11263	215.37798836958862
11266	208.33333333333334
11269	246.1356699812937
11270	199.4415636218588
11275	205.76131687242798
11276	156.1036528254761
11280	474.068455484972
11305	158.32805573147562
11315	629.1286568103177
11322	40.384460059769
11330	87.98169980644026
11332	118.17537225242259
11336	171.2035610340695
11340	83.97010664203543
11341	219.73192704900023
11348	471.6981132075472
11361	234.0823970037453
11368	218.79444262115743
11380	309.02348578491967
11385	240.55809477988933
11388	69.2952671332548
11394	49.61794184777215
11395	87.38967054094206
11397	76.24857033930614
11423	320.0
11427	97.7803852547179
11430	92.31053263177328
11432	96.35303752950811
11434	94.46438692612885
11437	31.793469621339778
11470	137.9690949227373
11474	69.23289947382996
11476	108.41283607979184
11491	93.51037965214138
11494	41.802524872502296
11504	155.90894917368257
11506	114.22044545973729
11512	93.42301943198804
11523	145.66642388929353
11536	147.75413711583926
11543	255.55839509327882
11545	103.2577830553978
11547	44.28697962798937
11552	350.754121360926
11554	170.85255424568598
11555	125.57292647705155
11557	97.03085581214826
11565	40.38282922101522
11577	124.89072061945798
11586	271.22321670735016
11587	598.6828976252245
11592	124.2544731610338
11593	115.56685542586386
11600	155.0147263990079
11602	98.23182711198429
11603	164.93485073396008
11612	73.34066740007334
11614	117.08230886313078
11625	162.80458023552396
11635	161.29032258064515
11642	94.7867298578199
11643	74.90636704119851
11653	110.98779134295228
11664	250.25025025025025
11666	84.63100880162492
11668	80.96510404015869
11669	223.41376228775692
11700	60.2990834539315
11703	35.681153214871905
11706	50.482104094098645
11711	31.28225983045015
11737	169.43409013893594
11739	96.12611746611555
11749	78.082298742875
11754	100.80645161290323
11765	77.48334108166745
11766	143.4679062293765
11769	105.40739959945188
11770	377.8575477045154
11779	125.28188423953897
11788	169.43409013893594
11801	91.20758847136082
11806	36.61126162407557
11813	69.72528238739366
11818	49.87531172069826
11820	43.135055859897335
11823	106.48493238206794
11830	106.97475395806589
11846	228.93772893772893
11854	36.51367437105196
11878	162.3772022408054
11882	58.63383172090296
11884	153.7751806858373
11885	144.42518775274408
11890	248.75621890547265
11894	224.7191011235955
11897	184.60402436773123
11902	348.4320557491289
11903	75.65441065214102
11907	73.31378299120234
11911	130.63357282821684
11927	48.49190185239065
11934	90.68649678062937
11935	37.07273670942389
11945	320.82130253448827
11948	268.9618074233459
11981	100.55304172951232
11992	257.99793601651186
11999	76.27183281214248
12003	60.58035984733749
12008	109.20607185759528
12010	78.85813421654444
12025	128.1722635221738
12030	65.65557087518876
12047	200.12007204322595
12054	68.47907964116962
12055	89.63786303334528
12075	38.86664852889735
12078	117.88282447247435
12083	194.43904335990666
12090	179.46877243359654
12099	278.9400278940028
12120	38.30243603493182
12135	100.11012113324657
12175	163.8001638001638
12181	90.92562284051645
12182	174.4287458573173
12189	62.33636703652911
12194	109.96261271167803
12209	204.58265139116202
12223	90.99181073703366
12224	357.27045373347624
12226	233.2089552238806
12227	74.57677679170706
12249	191.57088122605364
12252	29.967036260113876
12253	312.5
12254	147.9946721918011
12255	86.81309141418527
12263	96.53441451877595
12269	200.96463022508038
12270	277.39251040221916
12275	166.80567139282735
12276	71.20985544399345
12284	265.5337227827934
12293	31.71180313312615
12297	247.09661477637755
12304	205.80366330520684
12306	128.32852101379532
12317	276.93159789531984
12324	66.94336591243808
12326	68.79944960440316
12328	73.32722273143905
12338	142.571998859424
12339	121.65450121654501
12340	109.05720050166312
12343	104.39503079653409
12345	162.10082671421625
12352	89.11067545891999
12355	163.98819285011479
12357	57.73338721782807
12393	177.5568181818182
12395	51.541078239356764
12396	118.39924224484963
12399	101.49193139145439
12411	221.14108801415304
12418	35.36568114301881
12453	47.67807761991037
12455	68.50253459377997
12473	153.51550506601166
12494	172.08742040956807
12499	249.09702329057168
12501	259.26886180969666
12506	146.82131845543972
12507	294.5074363127669
12523	111.55734047300312
12524	86.67764583513912
12526	39.837463150346586
12531	113.64282061480766
12534	88.19897689186806
12536	183.04960644334614
12537	99.12767644726408
12548	148.720999405116
12561	160.1281024819856
12577	164.03661297201535
12580	427.6245456489203
12597	122.97097884899163
12612	339.61623365596876
12623	93.98496240601504
12628	62.86145335680161
12641	74.31076763022962
12642	215.9827213822894
12650	168.4352366515075
12657	324.78077297823967
12671	65.77216521967904
12672	58.315838581758804
12682	182.18254691200582
12683	34.258307639602606
12710	89.39746111210441
12712	173.82235355466713
12717	40.93495435752589
12719	199.84012789768184
12723	138.31258644536652
12724	225.02250225022502
12730	88.44078889183692
12733	183.2089039527321
12741	212.22410865874363
12742	48.59086491739553
12749	61.71315724512466
12753	647.2491909385113
12754	142.10601108426886
12768	303.12215822976657
12770	280.22978842650974
12775	222.3210315695865
12777	78.15552950371239
12787	109.4331363536879
12789	88.75477056891808
12792	38.974199080208905
12801	54.638837285542564
12803	112.44799280332846
12809	95.45628102329134
12810	112.76499774470004
12812	68.19886789879288
12813	107.43446497636442
12819	79.35878104912308
12837	185.1851851851852
12847	83.81527114240214
12850	86.70770831526923
12852	165.15276630883568
12858	300.13806350921425
12859	113.32728921124206
12874	83.01510874979246
12875	84.48800270361609
12881	562.429696287964
12890	172.9804532087874
12892	151.60703456640388
12893	107.08931248661384
12895	104.70107842110774
12900	126.83112435791743
12902	171.91977077363896
12904	126.37432073802603
12913	89.10273545397844
12916	194.3823500826125
12920	105.59104587930943
12928	224.82014388489208
12939	85.85164835164835
12949	119.18951132300357
12954	52.63711969681019
12967	316.85678073510775
12972	213.0379207498935
12973	229.41041523285156
12976	67.83800284919612
12982	145.15894904920887
12983	39.89308652810468
12995	76.78132678132678
12997	447.82803403493057
12998	327.6897870016385
12999	124.54851164528584
13000	191.9754271453254
13001	79.40289026520566
13003	182.84878405558604
13012	170.1837985023826
13028	288.1844380403458
13034	63.94270733422853
13041	108.62480990658267
13065	129.81955082435414
13066	323.10177705977384
13067	57.29345708720064
13071	221.92632046160674
13072	114.16828405069072
13073	91.61704076958314
13075	98.4251968503937
13076	347.2825143254037
13086	68.83733737179045
13096	186.42803877703207
13102	121.43290831815422
13104	273.9350773866594
13106	94.49116507606539
13109	338.810774182619
13112	67.15465717547512
13120	185.9427296392711
13130	178.89087656529517
13134	133.92259274139548
13144	165.01650165016503
13147	187.86398647379298
13149	70.62645667066883
13150	109.91426687183997
13154	492.2471080482402
13156	153.84615384615384
13166	173.10022503029253
13168	97.64671418806758
13174	111.39578923916676
13189	379.29072634174094
13197	62.406390414378436
13198	68.52131012744964
13199	167.1402306535183
13206	41.089698812507706
13209	99.49258780220873
13214	80.16032064128257
13221	238.32221163012392
13226	100.02000400080016
13234	65.07027589796981
13235	64.95193556767991
13237	123.45679012345678
13240	147.6995790561997
13248	182.34865061998542
13262	84.50942280064227
13267	93.6768149882904
13272	78.49293563579278
13275	89.77466558937068
13285	156.3721657544957
13288	183.41892883345562
13294	160.48788316482106
13298	298.46291598268914
13310	277.4694783573807
13358	152.36934328813044
13360	174.09470752089138
13361	272.10884353741494
13367	123.77003527446006
13380	230.4147465437788
13381	100.79629069650237
13382	123.54830738818877
13386	145.87892049598833
13388	134.53518094981837
13395	95.54748710108925
13401	105.83130489998942
13405	82.78145695364239
13410	46.593980057776534
13411	220.26431718061673
13415	158.60428231562253
13418	170.94017094017093
13422	187.31853516905497
13423	213.08331557639036
13441	177.57258279321672
13444	85.72653236176596
13446	179.75912277548085
13475	412.28612657184084
13482	40.03362824772809
13485	69.28086462519052
13488	81.48631029986961
13490	116.98642957416939
13497	371.6090672612412
13498	148.5884101040119
13500	514.9330587023687
13502	51.93456245131135
13503	296.6478789676654
13510	341.53005464480873
13511	131.09596224436288
13516	107.43446497636442
13537	126.03982858583312
13548	311.13876789047913
13552	151.58405335758678
13553	558.5032113934656
13559	45.80012824035907
13560	575.0431282346176
13563	71.93727069994965
13572	150.69318866787222
13591	88.58180529719196
13614	82.48102936324645
13625	70.26913077085237
13633	143.0615164520744
13636	231.3208420078649
13638	228.05017103762827
13644	205.9308072487644
13656	97.68486861385172
13665	57.58046870501526
13669	261.2330198537095
13670	228.9901534234028
13673	170.2707304614337
13680	219.80437410704474
13687	319.693094629156
13693	118.53959222380276
13695	460.4051565377532
13708	201.28824476650564
13720	108.1782778018174
13727	519.2107995846313
13731	152.0912547528517
13750	278.3576896311761
13754	37.740121523191306
13760	95.88647041902388
13766	173.22016282695307
13767	206.058108386565
13776	188.7504718761797
13784	107.92143319663285
13787	65.90220113351786
13800	132.46787653993906
13806	34.47206039504981
13816	615.3846153846154
13820	124.81278082875687
13822	116.25203441060219
13833	247.46349913387775
13836	53.3304890405845
13860	186.70649738610905
13871	106.54165778819518
13895	155.6904873112253
13903	92.4385283786282
13913	145.49687181725594
13935	112.41007194244604
13944	237.21978412999644
13948	131.9609395618897
13950	115.94875065221173
13956	70.78643731860976
13960	59.78358342799067
13962	115.31365313653137
13977	53.64519070865297
13978	119.21082434285033
14007	60.779189205616
14010	129.08222537756552
14021	308.09520141723794
14023	61.01653548111538
14027	148.94250819183796
14030	148.74312063067083
14032	198.21605550049554
14037	283.12570781426956
14047	41.208225161742284
14054	194.21246844047388
14069	158.27793605571384
14070	68.39945280437756
14074	133.65410318096767
14076	48.96440287910689
14078	254.90695895997962
14080	129.83640612827836
14083	453.78913931326576
14092	587.5440658049354
14097	251.95263290501387
14103	59.01794145420208
14106	212.51726702794602
14109	185.8045336306206
14110	138.44662882458812
14117	534.4735435595938
14119	267.2367717797969
14123	82.62414277451872
14124	98.38646202282565
14138	210.26072329688813
14145	186.74136321195144
14146	156.51901706057285
14152	189.07165815844206
14153	223.8638907544213
14164	104.42773600668338
14173	145.09576320371445
14199	153.75153751537516
14222	238.60653781913624
14223	42.3029738990651
14225	229.67386311437758
14232	61.11722283339445
14239	255.55839509327882
14240	231.3208420078649
14249	130.95861707700368
14252	180.1477211313277
14254	53.70569280343717
14256	149.36519790888724
14260	562.429696287964
14263	395.88281868566906
14273	69.31928462498267
14286	96.00614439324117
14287	79.7257434425576
14296	101.6260162601626
14298	55.82226191805292
14303	224.61814914645103
14311	209.99580008399832
14316	197.08316909735908
14318	199.8800719568259
14332	111.59468809284678
14359	76.19628162145688
14370	66.69779230307476
14371	77.77561734396267
14372	147.9727730097662
14383	168.37851490149856
14392	293.08323563892145
14400	332.33632436025255
14411	634.7191367819739
14421	282.0078962210942
14424	170.67759003242875
14426	66.80249841344066
14429	57.71672630728385
14438	198.68865487780647
14445	106.49627263045794
14454	52.21659443371103
14464	165.5218074981379
14468	68.48376934666484
14471	81.37358613394092
14472	92.99730307821073
14479	199.40179461615153
14497	172.08742040956807
14509	191.68104274487254
14528	87.81173164734808
14530	50.23863350916855
14551	183.55359765051395
14554	75.04127269998499
14563	94.7059380623165
14566	139.50892857142858
14568	73.44840249724568
14572	129.82797792924376
14573	182.78194114421495
14578	188.66144703329874
14587	176.5536723163842
14592	155.2553951249806
14599	109.14647456887143
14611	234.52157598499062
14612	113.63636363636364
14618	194.9127765325017
14630	273.7476047084588
14641	88.53474988933156
14644	132.10912213488342
14649	111.78180192264699
14665	146.92918013517485
14666	60.80136195050769
14671	248.8181139586962
14682	291.20559114735005
14685	74.23904974016332
14689	202.34722784297855
14693	225.02250225022502
14695	209.51183741881414
14702	81.20838070488874
14706	39.62436105717795
14717	410.17227235438884
14725	174.88632388947184
14730	208.33333333333334
14736	66.92096633875393
14741	324.5348334054522
14744	372.09302325581393
14746	124.8829222603809
14754	58.26487210860572
14758	211.28248468201986
14768	205.29665366454526
14769	210.08403361344537
14788	342.7592116538132
14799	207.33982998133942
14802	331.89512114171924
14803	140.78558355624384
14806	456.62100456621005
14818	164.23057973394646
14821	221.8770800976259
14828	115.1012891344383
14831	228.41480127912288
14859	51.62089613875697
14865	152.9285823520416
14872	170.61934823408976
14895	42.28687415426252
14896	226.26994003846588
14899	289.1844997108155
14900	218.79444262115743
14902	224.06453058480844
14904	90.4895484571532
14907	105.16352928804291
14910	394.16633819471815
14916	129.65123816932453
14920	70.96728408203818
14923	79.45651742084145
14929	58.0113702285648
14942	91.04980424292087
14944	107.59629868732516
14961	122.17470983506414
14963	138.02622498274673
14965	122.51899044351875
14967	389.5597974289053
14972	172.8608470181504
14974	90.96697898662785
14984	69.15629322268326
14989	72.43752263672583
14992	121.68410805548795
14993	100.26067776218167
14995	86.40801866413203
15009	118.83541295306001
15011	210.9259649862898
15012	103.51966873706004
15023	131.23359580052494
15028	52.882072977260705
15029	64.279745452208
15048	390.1677721420211
15050	187.65246762994934
15053	204.68734008801556
15055	480.7692307692308
15056	129.98830105290523
15057	175.45398719185894
15064	294.7244326554671
15068	49.51965930474398
15072	279.3296089385475
15075	109.217999126256
15086	78.5299198994817
15088	459.34772622875516
15089	74.3439149505613
15092	134.86176668914362
15102	69.96921354603974
15118	83.0185546469636
15124	110.57054400707652
15137	158.55398763278896
15138	38.169395778464825
15151	297.48624126134166
15152	484.26150121065376
15153	270.4164413196322
15158	178.9549033643522
15173	91.70105456212747
15177	90.97525473071325
15185	114.26612580700451
15200	78.89546351084813
15204	103.76673238559718
15208	154.53562046051616
15215	430.29259896729775
15216	184.43378827001106
15218	34.96503496503497
15220	95.60686457287633
15225	103.47682119205298
15226	226.70596236681024
15230	78.18608287724786
15276	231.37436372049976
15298	109.67317394165387
15304	83.00132802124834
15312	314.78712520657905
15324	58.30563815520961
15332	80.96510404015869
15341	58.63383172090296
15347	132.80212483399734
15349	91.25752874612155
15350	91.35757354284671
15355	37.548813457494745
15358	548.0953685941354
15360	184.7063169560399
15365	525.2100840336135
15369	131.57894736842104
15370	97.95278675678323
15373	120.1634222542658
15394	102.15548064153641
15402	135.74046423238767
15404	202.75750202757501
15406	225.02250225022502
15413	315.70639305445934
15415	372.90242386575517
15416	133.26226012793177
15421	202.32675771370765
15422	113.62345188046812
15436	188.040616773223
15437	111.55734047300312
15441	83.89965601141036
15448	121.32977432661976
15455	111.90689346463742
15462	45.74774692346402
15467	120.04801920768307
15468	144.25851125216388
15476	179.17935853789643
15481	52.92125317527519
15486	115.96892032935173
15499	53.648068669527895
15509	374.8125937031484
15513	422.0002813335209
15524	225.886604924328
15529	151.53811183512653
15531	338.18058843422386
15539	226.65457842248412
15547	78.68439688409788
15551	333.1852509995557
15552	418.5851820845542
15554	230.89355806972986
15560	82.80202036929701
15562	187.125748502994
15567	119.43150603129105
15575	229.14757103574703
15577	75.03001200480192
15595	84.51656524678837
15599	184.9112426035503
15602	244.9779519843214
15604	159.71889474524835
15605	142.6330052774212
15606	168.83336147222693
15617	157.18327569946558
15622	143.6988072998994
15638	163.5858007524947
15643	101.31712259371834
15644	118.0080245456691
15647	50.543340914834474
15679	95.18370454978108
15683	159.6169193934557
15692	41.437036423155014
15694	165.01650165016503
15701	520.8333333333334
15702	106.3264221158958
15704	104.4932079414838
15707	128.5842870001286
15723	62.640942119769484
15724	201.2072434607646
15725	153.30369461904033
15726	64.84663770183516
15744	189.60940462646948
15745	240.21138601969733
15757	74.2555877329769
15758	83.20159747067143
15759	98.59988168014199
15760	212.22410865874363
15761	122.02562538133007
15768	166.08536787908986
15769	408.5523627944982
15770	276.70171555063644
15775	142.49073810202336
15777	136.23978201634878
15795	209.33640360058615
15797	130.95861707700368
15798	165.97510373443984
15812	83.38892595063376
15813	110.90778018077968
15815	62.83775292195551
15823	275.178866263071
15824	327.61821557278586
15825	146.177459435755
15835	446.49501413900873
15837	90.96697898662785
15849	178.73100983020555
15851	174.21602787456445
15858	29.512454255695904
15861	93.19664492078286
15865	100.44194455604661
15866	88.00492827598346
15884	159.31177314003506
15887	450.6534474988734
15900	64.30868167202573
15914	110.21712774165105
15920	90.57150620414818
15925	105.00892575868949
15932	220.5071664829107
15934	133.19126265316996
15938	78.74635798094339
15952	131.47515119642387
15956	88.09796493700995
15962	89.61376467425397
15970	416.20421753607104
15988	345.1251078515962
16001	218.29294913774285
16007	193.01293186643505
16009	102.10332856851133
16010	196.0015680125441
16012	179.5009872554299
16025	142.00511218403864
16027	351.6174402250352
16032	54.3773790103317
16040	182.2489520685256
16045	80.05764150188135
16048	116.75423234092236
16050	296.2962962962963
16053	174.55053237912375
16055	106.57572205051689
16070	58.02820170602913
16080	90.25270758122744
16081	187.0907390084191
16084	82.74720728175424
16087	336.870473303015
16096	227.01475595913735
16098	135.37295248409367
16100	66.93888479817926
16104	152.97537096527458
16109	72.406053146043
16110	83.09788931361143
16118	182.2489520685256
16126	158.62944162436548
16127	26.01321471307424
16132	152.19541891789058
16134	111.30899376669635
16152	179.73973686102525
16153	84.47372867038351
16156	225.6317689530686
16161	215.14629948364887
16164	264.6202699126753
16167	79.79572294924992
16170	75.4660025658441
16175	366.03221083455344
16178	323.62459546925567
16183	517.3305742369374
16187	207.3828287017835
16190	107.73540185304891
16198	175.07002801120447
16205	125.54927809165098
16206	188.5369532428356
16211	138.9854065323141
16213	126.24668602449185
16217	38.44231730288702
16221	117.96626164916833
16222	325.626831650928
16240	456.20437956204375
16241	147.55791648221927
16245	531.9148936170212
16253	164.88046166529267
16256	34.18803418803419
16271	204.8760499897562
16281	96.99321047526674
16291	106.15147815933337
16292	146.7351430667645
16293	81.90679007289704
16306	355.99857600569595
16307	243.01336573511543
16309	96.32055480639569
16315	136.7801942278758
16320	440.52863436123346
16338	249.06600249066003
16345	55.2883286338254
16353	256.0
16357	139.97760358342666
16376	207.0393374741201
16381	114.91611123879568
16400	321.13037893384717
16407	234.85204321277595
16408	129.21566093810569
16414	1069.51871657754
16415	211.4611968703743
16421	175.43859649122808
16435	104.60251046025104
16447	144.05070584845865
16452	163.15875346712352
16454	96.82416731216111
16455	144.57134595923088
16456	62.54299831133905
16459	127.77919754663941
16460	129.2824822236587
16462	205.5076037813399
16475	99.95002498750625
16480	113.35298118340512
16487	214.08691928923142
16498	270.52617340727716
16499	255.9508574353724
16507	129.29919834497025
16511	447.6275738585497
16515	192.04916458613405
16518	189.3580761219466
16521	199.16351324437363
16527	46.349942062572424
16535	292.6115581565472
16542	131.5962626661403
16543	87.53501400560224
16551	306.79552078539655
16556	134.64386697185944
16560	165.39861065167054
16565	178.53954650955185
16580	46.87573243331927
16585	150.9433962264151
16586	202.83975659229208
16587	41.67361226871145
16597	234.79690068091102
16598	235.2941176470588
16609	90.95870474804438
16610	151.8602885345482
16618	148.5663348685188
16619	316.95721077654514
16620	34.71981112422748
16627	78.11889696117491
16631	145.87892049598833
16633	220.26431718061673
16634	146.5630954125751
16639	310.4625892579944
16644	33.037100664045724
16651	131.85654008438817
16654	74.80550568521844
16657	264.1775272983445
16663	191.57088122605364
16666	241.77949709864603
16669	73.6865374696043
16670	207.0393374741201
16675	101.5228426395939
16677	63.87327542156362
16679	416.84035014589415
16684	124.47874525424784
16696	322.26877215597807
16699	56.331680937359174
16700	235.7934449422306
16702	98.81748410685464
16708	382.70187523918867
16714	95.63886763580719
16725	59.47778504728484
16739	23.194860019019785
16742	154.8467017652524
16747	153.4683855125844
16768	181.29079042784628
16798	178.3166904422254
16803	179.17935853789643
16808	71.89072609633357
16823	110.23535247753955
16836	82.57638315441784
16838	98.15469179426776
16843	144.90653528474135
16848	215.9827213822894
16853	69.92518005733865
16860	85.20790729379686
16863	42.29760595550292
16864	133.35111348179757
16865	228.9901534234028
16867	59.84082340973012
16868	284.7380410022779
16873	102.67994660642776
16879	57.074367901375496
16880	380.95238095238096
16881	198.37333862328904
16888	146.864444118079
16903	136.40703860319192
16909	81.65931732810714
16921	165.9337924168257
16923	116.42798928862499
16928	38.72216844143272
16935	28.909253852158077
16944	196.0399921584003
16946	102.28086325048584
16953	137.3437714599643
16955	173.07026652821045
16960	298.1514609421586
16968	133.06719893546241
16969	84.46659346228567
16971	144.8435689455388
16983	414.5936981757877
16985	92.80742459396751
16987	148.5111754659538
16999	46.217128067661875
17000	60.67592985862508
17001	314.6633102580239
17013	112.38480557428636
17020	94.37523593808984
17022	98.85330170027679
17027	147.5796930342385
17039	136.01741022850925
17040	93.37068160597572
17048	309.5496053242532
17056	89.06305664410402
17058	185.11662347278786
17061	172.38407171177383
17063	81.35372600065082
17065	64.99415052645261
17070	450.5519261094841
17071	186.82858477347034
17073	118.63803535413453
17081	224.16498542927596
17083	80.14104824491105
17086	137.17421124828533
17087	98.39614287119944
17103	143.2870038687491
17110	85.19338899301414
17112	160.20506247997437
17113	121.72854534388314
17119	232.9916123019571
17124	167.19612104999163
17127	347.70514603616135
17132	82.79516476237788
17133	269.97840172786175
17134	234.57658925639223
17137	54.457332679845344
17138	104.97585555322276
17139	333.11125916055965
17145	173.61111111111111
17152	243.51637647631804
17162	141.7233560090703
17165	178.79492222420882
17168	149.52153110047846
17171	158.47860538827257
17180	110.30222810500773
17186	41.44562334217507
17188	120.65637065637065
17192	137.81697905181917
17201	141.40271493212668
17212	236.5744026496333
17215	102.6272577996716
17216	233.1002331002331
17217	187.16077110237694
17226	268.2403433476395
17230	74.32733759476736
17232	251.50905432595573
17233	125.26619065514218
17234	184.74043968224643
17235	96.14460148062686
17237	184.1620626151013
17239	129.76901116013497
17246	103.98253093480295
17249	214.06400513753613
17252	123.60939431396787
17256	47.34848484848485
17257	160.17940092904053
17258	118.16838995568685
17259	59.47601629642846
17267	128.99896800825593
17273	42.44662337111083
17280	154.29717636167257
17283	198.7281399046105
17289	123.1830500123183
17296	128.63390789812195
17299	112.39743733842869
17300	52.4493863421798
17301	82.223318533136
17303	127.3831259819116
17317	211.80457497881952
17318	47.61678015332603
17319	79.77344342068525
17321	688.7052341597796
17324	202.1018593371059
17325	202.71639975674032
17327	145.51804423748544
17332	71.02272727272727
17337	47.75549188156638
17338	96.72115291614276
17339	446.4285714285714
17344	221.14108801415304
17345	162.20600162206003
17349	73.94808844191378
17362	64.1025641025641
17364	43.22828859205464
17366	131.49243918474687
17367	134.31833445265278
17369	81.11615833874107
17371	217.72262138036143
17374	110.04732034774953
17384	181.15942028985506
17385	250.62656641604008
17386	101.73974972021568
17387	108.13148788927336
17391	145.87892049598833
17392	138.92747985551543
17395	132.29263130043657
17400	259.60539979231567
17404	136.16557734204792
17405	128.43565373747754
17407	102.5010250102501
17409	231.29409043598935
17410	173.22016282695307
17414	79.63051441312311
17417	106.56436487638534
17419	145.18002322880372
17424	42.58037044922291
17425	79.66223213574445
17429	157.29453401494297
17431	100.1201441730076
17437	164.7175094712568
17443	64.82141699617554
17445	31.444563235016666
17450	351.1852502194908
17451	87.74238834781083
17458	86.28872206402623
17465	273.07482250136536
17466	126.27857052658165
17469	161.75994823681657
17470	109.27767457108513
17480	148.96469536719798
17492	188.1821603312006
17494	128.68356710848025
17495	224.26553038797937
17497	168.49199663016006
17506	80.4311107536395
17508	124.06947890818859
17511	215.51724137931035
17514	137.93103448275863
17518	106.79196924391286
17531	179.5977011494253
17536	147.14537963507945
17539	240.09603841536614
17542	189.08953389429894
17543	205.67667626491155
17546	113.34013374135782
17547	341.53005464480873
17553	55.07214450930719
17555	52.587294909549854
17556	100.30090270812437
17565	255.49310168625448
17568	112.61261261261261
17570	91.66322929556809
17571	69.46373992775771
17572	46.21072088724584
17574	95.90486237652249
17580	67.14113065664026
17582	212.17907914279652
17583	80.03201280512205
17591	124.39358129120538
17604	126.4462287412278
17606	287.0264064293915
17607	499.16805324459233
17608	37.10299792223211
17610	137.95006207752795
17617	158.0028440511929
17618	99.47279419078882
17622	132.85505513484787
17623	210.03990758244066
17637	93.08675685739108
17642	149.92503748125938
17645	200.160128102482
17647	82.79516476237788
17657	205.8460271716756
17658	190.91256204658268
17664	118.93434823977165
17683	148.74312063067083
17690	83.00132802124834
17701	78.15552950371239
17721	35.31946455691732
17722	202.63424518743668
17731	174.0341106856944
17732	135.68521031207598
17735	236.5744026496333
17744	246.18414574101428
17748	153.9171925504079
17756	51.93995740923492
17757	276.62517289073304
17764	185.70102135561746
17765	302.9385034837928
17766	157.50511891636478
17769	202.00659888223015
17770	240.09603841536614
17773	96.99321047526674
17774	78.02137785753297
17782	106.84902233144567
17789	291.3752913752914
17790	146.864444118079
17797	89.2458723784025
17798	67.78282383244085
17799	46.05535854096624
17804	94.78223780863466
17806	74.3549706297866
17809	46.44681839294008
17814	131.3887793982394
17818	371.8163227365681
17828	76.47013841095053
17831	93.25748391308403
17832	134.51708366962603
17836	200.0400080016003
17839	184.7063169560399
17843	148.94250819183796
17844	665.7789613848203
17849	177.02248185519562
17854	145.75134819997086
17856	117.71630370806356
17860	250.0
17861	125.4442818314865
17866	405.92652729855894
17868	92.45562130177515
17872	184.7063169560399
17878	58.76476464711759
17888	360.01440057602304
17891	120.06243246488174
17895	122.53400318588409
17897	91.94556822361162
17903	54.75251861585633
17905	282.326369282891
17906	189.3939393939394
17912	61.9463544570402
17917	182.61504747991233
